Potential (V),Current (A)
0.93447732925415,-0.0000000579566403757781
0.929433822631836,-0.00000006246682460187
0.924261093139648,-0.0000000666541382088326
0.91947603225708,-0.0000000711634129402228
0.914561748504639,-0.000000077927325037308
0.909777164459229,-0.000000081792677519843
0.904733657836914,-0.0000000892005118657835
0.899560928344727,-0.0000000946765794651583
0.894646644592285,-0.000000104017090052366
0.889732360839844,-0.000000111103872768581
0.884818077087402,-0.000000120766344480217
0.879645347595215,-0.000000128819010569714
0.874860763549805,-0.000000138482391776051
0.869687557220459,-0.000000150722371472511
0.864385604858398,-0.000000160706804308575
0.859601020812988,-0.000000173591615748592
0.854557514190674,-0.000000189374077308457
0.849901676177979,-0.000000200325303012505
0.844728946685791,-0.000000219974026549608
0.83981466293335,-0.000000236400410358328
0.834771156311035,-0.000000259269654634409
0.829469203948975,-0.000000281816937786061
0.824943065643311,-0.000000308551534544677
0.819640636444092,-0.000000335930053552147
0.815114498138428,-0.00000036910660128342
0.809554100036621,-0.000000403570993512403
0.804898262023926,-0.000000444155375589617
0.799725532531738,-0.000000489249941892922
0.794811248779297,-0.000000538530912308488
0.789638519287109,-0.000000599730810790788
0.784724235534668,-0.000000664150320517365
0.779939651489258,-0.000000738556082069408
0.774896144866943,-0.000000823268237581942
0.769981861114502,-0.000000910879862203728
0.765196800231934,-0.00000101652858575108
0.760024070739746,-0.00000112958605313906
0.754980564117432,-0.00000125617134472122
0.749937057495117,-0.00000139531948661897
0.744893550872803,-0.00000154477402247721
0.740108966827393,-0.00000170067050930811
0.734677314758301,-0.00000186751822184306
0.730021953582764,-0.00000203855415747967
0.724978446960449,-0.00000221152185986284
0.719934940338135,-0.00000238577831623843
0.715020656585693,-0.00000255842496699188
0.710106372833252,-0.00000272462875727797
0.704804420471191,-0.00000288632327283267
0.69989013671875,-0.00000303674414681154
0.694976329803467,-0.00000317331478072447
0.690191268920898,-0.00000329023714584764
0.684759616851807,-0.00000338751169692841
0.679845809936523,-0.00000345579701388488
0.675060749053955,-0.0000034976701499545
0.670017242431641,-0.00000350894379153033
0.664973735809326,-0.00000348510820913361
0.660189151763916,-0.00000342358725902159
0.65501594543457,-0.00000332534636982018
0.649972438812256,-0.00000318780939778662
0.644799709320068,-0.00000301355294141104
0.640015125274658,-0.00000280322092294227
0.634195804595947,-0.0000025667995942058
0.630186557769775,-0.0000023104066713131
0.625143051147461,-0.00000205884680326562
0.620358467102051,-0.00000181179530045483
0.615056037902832,-0.00000158439252118114
0.610142230987549,-0.00000137921415443998
0.604969024658203,-0.00000120109234558186
0.60005521774292,-0.00000104938317235792
0.594882011413574,-0.000000922475010156631
0.590097427368164,-0.000000811673089629039
0.58505392074585,-0.000000722128788765986
0.579881191253662,-0.00000064514642872382
0.575355052947998,-0.000000579438165004831
0.570052623748779,-0.00000052629184210673
0.565397262573242,-0.000000479908521811012
0.560224533081055,-0.000000439968061982654
0.555310249328613,-0.000000408402229368221
0.550654888153076,-0.00000037973586586304
0.545352458953857,-0.00000035815446608467
0.54017972946167,-0.00000033399737731088
0.535394668579102,-0.000000318536876875442
0.530480861663818,-0.000000301787622447591
0.525566577911377,-0.000000287936927634291
0.520393848419189,-0.000000275696947937831
0.515608787536621,-0.000000266678398475051
0.510565280914307,-0.000000257981810136698
0.505651473999023,-0.000000250895027420484
0.500478267669678,-0.000000242520400206558
0.495693683624268,-0.000000236400410358328
0.49052095413208,-0.000000231247213378083
0.485606670379639,-0.000000226094016397838
0.480433940887451,-0.000000219974026549608
0.475261211395264,-0.00000021804135030834
0.470217704772949,-0.000000214175997825805
0.465303421020508,-0.00000021320920495782
0.460647583007813,-0.000000206767253985163
0.455604076385498,-0.000000202257979253773
0.450690269470215,-0.000000203224772121757
0.4456467628479,-0.000000200970134756062
0.440732479095459,-0.000000197104782273527
0.435300827026367,-0.000000197748704522382
0.431033611297607,-0.000000193883352039848
0.425213813781738,-0.000000194850144907832
0.420558452606201,-0.000000192595507542137
0.41564416885376,-0.000000192595507542137
0.410730361938477,-0.00000019066283130087
0.405816078186035,-0.000000191628714674152
0.400513648986816,-0.000000190340870176442
0.395340919494629,-0.00000019066283130087
0.390427112579346,-0.000000187763362191617
0.385512828826904,-0.000000188085323316045
0.380210399627686,-0.000000185186763701495
0.375555038452148,-0.000000185508724825922
0.370123386383057,-0.000000182288204086944
0.365338802337646,-0.000000178744812728837
0.360424518585205,-0.000000177456058736425
0.355510234832764,-0.00000017520142137073
0.350337505340576,-0.000000171658939507324
0.345423221588135,-0.0000001690814315225
0.340638637542725,-0.000000167471625900362
0.33559513092041,-0.00000016457215679111
0.330422401428223,-0.000000163284312293399
0.325508117675781,-0.000000157808244694024
0.320335388183594,-0.000000156519490701612
0.315421104431152,-0.000000156197529577184
0.310248374938965,-0.000000153298969962634
0.305334091186523,-0.000000150077539728954
